OpenTime;Type;Volume;Symbol;OpenPrice;S/L;T/P;CloseTime;ClosePrice;Commission;Swap;Profit;Comment
2019.07.31 14:12:43;Sell;0.01;EURUSD.;1.11488;;;2019.07.31 15:43:07;1.11343;;;1.45;
2019.07.30 12:41:11;Buy;0.01;EURGBP.;0.91614;;;2019.07.30 13:11:26;0.91656;;;0.51;
2019.07.30 12:44:13;Buy;0.01;EURUSD.;1.11461;;;2019.07.30 13:11:21;1.11547;;;0.86;
2019.07.29 11:37:00;Buy;0.01;EURGBP.;0.90297;;;2019.07.29 12:08:25;0.90330;;;0.40;
2019.07.29 11:28:38;Sell;0.01;EURUSD.;1.11241;;;2019.07.29 12:08:24;1.11197;;;0.44;
2019.07.25 21:18:49;Sell;0.01;EURUSD.;1.11453;;;2019.07.26 10:19:44;1.11405;;;0.48;
2019.07.24 17:15:40;Sell;0.01;EURUSD.;1.11430;;;2019.07.25 11:02:29;1.11310;;;1.20;
2019.07.22 11:31:33;Sell;0.01;EURUSD.;1.12227;;;2019.07.22 12:29:59;1.12144;;;0.83;
2019.07.19 20:18:13;Sell;0.01;EURUSD.;1.12183;;;2019.07.22 02:23:59;1.12132;;;0.51;
2019.07.18 15:21:24;Sell;0.01;EURUSD.;1.12174;;;2019.07.19 19:26:35;1.12113;;;0.61;
2019.07.17 17:15:56;Sell;0.01;EURUSD.;1.12285;;;2019.07.17 18:42:55;1.12258;;;0.27;
2019.07.16 09:21:19;Sell;0.01;EURUSD.;1.12377;;;2019.07.16 15:58:34;1.12235;;;1.42;
2019.07.09 02:23:28;Sell;0.01;EURUSD.;1.12119;;;2019.07.09 07:23:56;1.12098;;;0.21;
2019.06.25 14:15:48;Sell;0.01;EURUSD.;1.13941;;;2019.06.25 15:32:48;1.13862;;;0.79;
2019.06.24 13:21:04;Sell;0.01;EURUSD.;1.13955;;;2019.06.24 13:55:05;1.13871;;;0.84;
2019.06.21 14:45:06;Buy;0.01;EURUSD.;1.13282;;;2019.06.21 17:20:38;1.13338;;;0.56;
2019.06.20 07:11:50;Buy;0.01;EURUSD.;1.12821;;;2019.06.20 09:33:07;1.12905;;;0.84;
2019.06.14 16:17:25;Buy;0.01;USDCHF.;0.99859;;;2019.06.17 15:59:52;0.99986;;;1.27;
2019.06.10 10:33:11;Buy;0.01;EURUSD.;1.13044;;;2019.06.10 14:40:52;1.13113;;;0.69;
2019.06.07 13:30:00;Buy;0.01;EURUSD.;1.12879;;;2019.06.09 23:56:42;1.13172;;;2.93;
2019.06.06 19:00:27;Sell;0.01;EURUSD.;1.12875;;;2019.06.06 19:35:26;1.12713;;;1.62;
2019.06.03 15:52:53;Sell Stop;0.01;EURUSD.;1.12101;;;2019.06.05 19:20:20;1.12321;;;;cancelled
2019.06.03 18:26:19;Buy;0.01;EURJPY.;121.585;;;2019.06.04 16:25:08;121.748;;;1.51;
2019.05.30 01:14:08;Buy;0.01;EURUSD.;1.11420;;;2019.05.31 09:32:54;1.11474;;;0.54;
2019.05.29 15:14:33;Balance;;;;;;;;;;50.00;Deposit
